PolicySeed,EvalSeed,LearningRate,Climate,reward_mean,reward_std,power_mean,power_std,comfort_mean,comfort_std,reward_std_mean,reward_std_std,comfort_prop,reward_cv,log_reward_cv,log_power_mean
42,133,LR00005,Cool,1.0963407056931653,0.0007709638865558923,2739.440091901442,10.622138545312653,10.779680365296803,0.14659004864529934,0.1770503025224358,0.0007189669277860689,0.10779680365296804,0.004852005383576635,-0.18820958444252814,-1.562963080459123
42,133,LR00005,Hot,1.0281956852041323,0.0003016897894686514,3044.7822377440943,6.029060874966558,5.677796803652968,0.05517201661860648,0.1226012838891486,0.00038659381456561257,0.05677796803652968,0.0018883693523007712,-0.7872971006265083,-0.32954116603700595
42,133,LR00005,Mix,-1.103347026960385,0.028616032083340143,3438.174014690205,483.88999808894783,7.166032470826991,0.8066160293704104,0.2194358782311557,0.026589590081689252,0.07166032470826991,0.15314605454905988,2.0032679815119954,1.0887591658646896
42,133,LR0001,Cool,0.5109608520315608,0.0006924257891600324,2983.6357319560134,15.08780539088881,8.557220319634704,0.033441979786234886,0.17175501375528993,0.0006929663207890253,0.08557220319634704,0.004162807432720549,-0.28546902951494957,-0.5663268928492834
42,133,LR0001,Hot,0.9874206865768084,0.00025100172138654446,3057.1505515037397,4.687201505257313,7.316067351598173,0.1394164397091946,0.12179526659734234,0.0005376443069142978,0.07316067351598173,0.0015660170300751276,-0.9061258510770102,-0.2822241061936885
42,133,LR0001,Mix,-0.9298748299865983,0.017063465507065733,3518.2763628478983,333.56360305715884,6.137209260844749,0.5194100526047938,0.21863417271164068,0.022883242208125147,0.06137209260844749,0.09240995747576301,1.682572450650064,1.357583329325837
42,133,LateDecayLR,Cool,1.1432650421303507,0.0006348231368575658,2899.3568656518414,8.148695877989221,7.2584189497716896,0.16497849095414363,0.1764812451624586,0.0009225909309566354,0.07258418949771689,0.004010266080419556,-0.3091690577585017,-0.9007673913662549
42,133,LateDecayLR,Hot,0.699886778872619,0.0004739080589952352,2789.111134326239,5.69682130064608,13.51084474885845,0.14287299524058208,0.13776317009036704,0.0005081999334584131,0.1351084474885845,0.0028908298169454095,-0.516962015749624,-1.3532319304858558
42,133,LateDecayLR,Mix,-0.24035974513937902,0.0016845452488732586,3314.6125423266653,35.34103880399244,6.195295852359209,0.23618149747755465,0.21189901823193305,0.008964380692951175,0.06195295852359209,0.009577498179725988,0.24349899773777925,0.6615541953133861
42,212,LR00005,Cool,1.0991417656842941,0.0009721252108457255,2739.2847328554317,15.254613519400257,10.782676940639268,0.1612908089766078,0.17712692388916124,0.0010539462571974361,0.10782676940639269,0.006119370713900132,-0.04088339886424256,-1.5636250148626105
42,212,LR00005,Hot,1.0237691213787137,0.00019027769528767532,3045.788627844049,4.597960192780286,5.689497716894977,0.0874218834009557,0.12282944424227393,0.00040716891173958283,0.05689497716894978,0.0011905874409724603,-1.0801290692294867,-0.3256838770616246
42,212,LR00005,Mix,-0.9388358955907147,0.02159481170985424,3401.205366192945,342.16470462726295,7.148560375443937,0.8344948168272889,0.217814147282061,0.0220877936394359,0.07148560375443937,0.11687810187146493,1.8316950025497163,0.9625733522795018
42,212,LR0001,Cool,0.5453232273984592,0.0007958421457232304,2974.125005961869,15.257413300180183,8.55736301369863,0.029549804811014994,0.17151326856891388,0.0008389688739487152,0.08557363013698631,0.004797134135295219,-0.1954299166044517,-0.6035919352017607
42,212,LR0001,Hot,0.9778895884945248,0.0002087452474696556,3059.617333804857,3.8352920973964038,7.283533105022831,0.09979901038991744,0.1218592262868384,0.00027901167050467686,0.07283533105022831,0.0013013923632573042,-1.0236357311642248,-0.2728099093635193
42,212,LR0001,Mix,-0.9829474096317373,0.021044394176711383,3532.1282703519887,415.3645670952708,6.1503735990037365,0.5474149862029308,0.2186580599003277,0.025051483369467928,0.06150373599003736,0.11355448094985543,1.8133805493530053,1.4034491664866093
42,212,LateDecayLR,Cool,1.1605734426555723,0.0005679938728906282,2900.7882094017095,12.370862802415216,7.148116438356165,0.1310468238104363,0.17626986155495658,0.0006654058316883384,0.07148116438356164,0.003593089760243814,-0.37890343846787794,-0.8950067375575483
42,212,LateDecayLR,Hot,0.7014957198629809,0.0004853595681570167,2789.516838457983,5.1227573742749515,13.493578767123287,0.22614532047678726,0.13766459290400082,0.0004818295661590637,0.13493578767123288,0.0029610531733565183,-0.5017248904485946,-1.3515343015649774
42,212,LateDecayLR,Mix,-0.3840579708388177,0.007139937146044482,3343.4682984394144,131.2879976081117,6.366778626624518,0.12331480811101124,0.2137912182296394,0.015608283200773641,0.06366778626624518,0.04017697350403789,1.1537859837735225,0.7627289315900496
88,133,LR00005,Cool,1.1905599034649121,0.0008324762941524735,2770.9452789585657,14.669890755138404,9.776826484018265,0.1070935223445964,0.1801482667461409,0.0009278599754353093,0.09776826484018265,0.005278914832936951,-0.13467426808094862,-1.429499237617244
88,133,LR00005,Hot,1.0380372145919547,0.0002951639544190415,3028.8469299537273,5.748993869694876,6.8751426940639275,0.1718562787824604,0.12221651530954496,0.000349889619866132,0.06875142694063928,0.001848969821346375,-0.8006827939132739,-0.3907884168319429
88,133,LR00005,Mix,-0.489652449362462,0.001228364591706767,3205.770365285387,12.877115019885046,9.825342465753426,0.19717255533710287,0.21195340681159386,0.0019279065888380402,0.09825342465753426,0.006860290832936343,0.03167315427375341,0.2718387196534998
88,133,LR0001,Cool,0.28196660192163686,0.0005796493173916269,3222.554839375993,11.403586513791561,5.189783105022832,0.08751059008346797,0.16631692522722258,0.0006871728126733983,0.05189783105022831,0.003424875516299471,-0.40934248082620645,0.3327913136020209
88,133,LR0001,Hot,0.404884104346887,0.0002434778321161854,2986.9650740820575,4.578634058057993,13.181649543378995,0.08917865282008339,0.12429267043679135,0.0003289687379380326,0.13181649543378995,0.0014519994992159327,-0.9541161000178908,-0.5533098783710355
88,133,LR0001,Mix,-0.7943692094208761,0.0007607209725093051,3496.159760273993,15.56769964311143,6.223030821917808,0.06137311685054243,0.2140379516122123,0.001048422474990682,0.062230308219178083,0.004158596590338648,-0.2861115228924225,1.283976233656622
88,133,LateDecayLR,Cool,0.5650175241744206,0.0009672291976867393,3036.2988435361212,17.09819032073171,8.005707762557076,0.05500159891345428,0.1718574277801463,0.0008515103425408928,0.08005707762557077,0.005839021995764799,-0.0706549585579243,-0.3621070394372698
88,133,LateDecayLR,Hot,-0.18251840807311726,0.00027271726369938927,2977.312316727455,5.651923815600785,15.29337899543379,0.06974345481750681,0.12897042372391299,0.0003161055058111228,0.1529337899543379,0.0015570448532640242,-0.9097735137578867,-0.591090120118425
88,133,LateDecayLR,Mix,-0.9385507155331146,0.0010118800807493427,3368.476383623777,19.46107523981092,10.743578767123287,0.06690046093824989,0.2167441118122781,0.0013216896510502966,0.10743578767123287,0.005476729547891901,-0.11131994003553494,0.8497092704704425
88,212,LR00005,Cool,1.1952863811602197,0.0008614540144009302,2771.078896892274,13.838917568200932,9.75513698630137,0.10040420652005573,0.18004230433123475,0.0010544894727472936,0.0975513698630137,0.005464750695792451,-0.11271000640803054,-1.4289364350865146
88,212,LR00005,Hot,1.0440335296214869,0.0003285617884108788,3027.24120149406,6.325119297976375,6.920091324200913,0.12283246292213079,0.12213866619250249,0.0003666975438583976,0.06920091324200914,0.0020591640570276687,-0.7323283275476045,-0.3969778792953722
88,212,LR00005,Mix,-0.49972215681831395,0.0010320128945482396,3206.1508744634784,12.120427335157668,9.906820776255708,0.20299286813695785,0.21206307860090842,0.0016538664532087242,0.09906820776255708,0.005759569693601577,-0.07935265527983765,0.27322406458471227
88,212,LR0001,Cool,0.3035993180680446,0.0005988182832497351,3217.596780719543,12.050729818565939,5.174657534246576,0.0941921912337516,0.1661969969423294,0.0007266045976493068,0.05174657534246576,0.003543893317443328,-0.38765573765426214,0.3148192805064913
88,212,LR0001,Hot,0.40212738755323685,0.0002839157080281978,2987.4303215280565,5.506919959933874,13.193921232876713,0.08627617219845231,0.12429277699560229,0.0004422961429805753,0.13193921232876712,0.0016928002824877825,-0.8567041861947275,-0.551492015658342
88,212,LR0001,Mix,-0.8052443878407888,0.0008615989180808877,3498.8480534386313,17.57354467358614,6.223316210045661,0.04551423841296398,0.21416186249454278,0.0011553286959995334,0.06223316210045662,0.004706504782403756,-0.207538361196466,1.2929480566307119
88,212,LateDecayLR,Cool,0.5506892472635063,0.0008981251992513887,3037.050331475169,18.684347186448868,8.042808219178081,0.10797846945805138,0.17199302738695038,0.0008455035813207904,0.08042808219178081,0.005415896926466515,-0.1184108941840863,-0.35921857397572327
88,212,LateDecayLR,Hot,-0.1872753493878559,0.00019688882678820614,2979.179513826626,5.158436907794256,15.283533105022832,0.07842654982295148,0.12887894173975906,0.0002891329128970524,0.1528353310502283,0.0011237240381862948,-1.1168221170201662,-0.583772493674513
88,212,LateDecayLR,Mix,-0.9740820169132997,0.0009372751386529694,3379.4915845619557,18.607323370264677,10.720319634703197,0.06324388530242876,0.21741257058973043,0.001157784178998981,0.10720319634703196,0.005060565932305066,-0.16149144731339785,0.8878165111615971
133,133,LR00005,Cool,0.8799910599118103,0.0007411920255177207,2732.4214978215764,15.310796860195602,11.428938356164384,0.05099381034207576,0.181807689748473,0.0005895757309139077,0.11428938356164384,0.004585285206600246,-0.22410346860020167,-1.592904539353781
133,133,LR00005,Hot,-1.930828838859728,0.00046789866600107434,2679.2763241311977,5.724013188708078,18.698915525114156,0.030001852233625434,0.16655197711308217,0.0009229457123946214,0.18698915525114157,0.002370643324027953,-0.6429035609711976,-1.8221497001721794
133,133,LR00005,Mix,-1.1818183936360915,0.010312183060106762,3228.1195683140595,308.24042038003597,13.391790334855404,2.5809316099516084,0.21517401544122167,0.017402551696752814,0.13391790334855405,0.054895279773919683,1.3519416045586943,0.35292951944896545
133,133,LR0001,Cool,0.15984442729254694,0.0008013756346839492,3007.1484336561102,16.482442630350697,10.356021689497718,0.05708419662968365,0.16923072372865497,0.0005669376274381195,0.10356021689497717,0.004691921409350013,-0.20950851186529135,-0.4747064194165978
133,133,LR0001,Hot,-2.207807832129388,0.00020551790227737627,3054.341279410836,4.9896644509406265,18.821061643835616,0.0485106801180386,0.1386590209710762,0.00023116672699468235,0.18821061643835615,0.0010230242887611964,-1.176424323508842,-0.292954629566191
133,133,LR0001,Mix,-1.230683722932906,0.004651535785711293,3535.156985918312,140.35956130340932,8.006474743150685,1.6713996431170381,0.1995662440153783,0.011340282627594636,0.08006474743150685,0.02468011762531083,0.8444295497281121,1.4134537592480223
133,133,LateDecayLR,Cool,1.3585916792527313,0.0006557922376727984,2758.7005133878843,14.220993055800044,8.942779680365296,0.10704497838593068,0.18127218794824293,0.000795626486371421,0.08942779680365297,0.004215615009098044,-0.2774663398735561,-1.4811900343945437
133,133,LateDecayLR,Hot,1.5392426061341244,0.0003255675460193424,2931.900527538224,4.375990603854681,6.999286529680366,0.11127431054675066,0.1244629080508504,0.00044928124822504734,0.06999286529680365,0.0021241920648640564,-0.7125901597239757,-0.7704878591812508
133,133,LateDecayLR,Mix,-0.3943660205018645,0.019924772433749207,3365.2636586326066,399.86226189705087,6.656709523256714,0.7212184263677203,0.21858539223646978,0.022659910754668146,0.06656709523256714,0.11203562342249146,1.804831854864097,0.8385713356434099
133,212,LR00005,Cool,0.9497582089951639,0.0007986974559694203,2717.1582431734478,16.28937293115945,11.40810502283105,0.05295914006369215,0.1809845401887425,0.0007075285765463908,0.1140810502283105,0.004968289951265164,-0.17317421600987207,-1.6582841487044313
133,212,LR00005,Hot,-1.9175911233208016,0.00040389608234154265,2681.4427618771515,3.7948435583556304,18.698630136986303,0.030639463708776474,0.16616133788150872,0.0005960413682273867,0.18698630136986302,0.0020481154503801144,-0.7357437980806714,-1.81271609718682
133,212,LR00005,Mix,-1.269852891489572,0.015868929969930258,3250.268421730486,408.46859308674306,13.418562851246927,2.3533997826036037,0.21578219975371185,0.02087818674372034,0.13418562851246926,0.08397554458986506,1.621812200125905,0.4327415457654944
133,212,LR0001,Cool,0.15352733442345737,0.0005548925023470965,3008.5073942899717,7.676732347327965,10.354880136986301,0.07551951584159439,0.16923516813582776,0.0005411162854555854,0.10354880136986301,0.0032472770256097316,-0.44314679616764613,-0.46943295592086587
133,212,LR0001,Hot,-2.2096485318934085,0.00024057223150860397,3054.1293781778286,4.863673951786628,18.832762557077626,0.03478064300525915,0.13886607331319184,0.0002821242573368871,0.18832762557077626,0.0011973778184175073,-1.0765186027011575,-0.2937644248190127
133,212,LR0001,Mix,-1.334451208525613,0.01035012804781624,3561.4211342366093,256.06246460439036,8.039365345380356,1.6896283651852217,0.2008673389383262,0.01652391806387633,0.08039365345380356,0.05453408438341924,1.347750715713054,1.4998530830313395
133,212,LateDecayLR,Cool,1.347270653210642,0.000808877685441326,2759.5166405623954,14.900037245495648,8.947203196347031,0.08994266771881504,0.18157384484081088,0.0008206238085570276,0.08947203196347031,0.005194885679026259,-0.14486091497846063,-1.4777376584240123
133,212,LateDecayLR,Hot,1.5513121264730123,0.0003166087359470995,2931.947836691295,6.270595256246961,6.925941780821918,0.1242677354796016,0.12439081662393825,0.0003052700538879894,0.06925941780821918,0.0020678092763957837,-0.7296685750103357,-0.7702995243067917
133,212,LateDecayLR,Mix,-0.049814042699883765,0.00082166072916363,3277.1154540087327,14.896661307985418,6.879994292237443,0.12450414829809166,0.21354818532111103,0.0010471397041680165,0.06879994292237443,0.0047367838031587926,-0.2034672187936225,0.528757396778054
151,133,LR00005,Cool,0.4571345388757471,0.0005956721396564359,3066.360287176264,12.822944896853507,6.640125570776256,0.06964196679488376,0.17433930738056375,0.0006369037576179469,0.06640125570776256,0.003566463400050742,-0.3836254183056552,-0.2471148534732409
151,133,LR00005,Hot,0.6737474427579273,0.00023440922191043543,3096.453125027361,4.6630541183281995,6.504708904109589,0.07284168028980365,0.12470991899719348,0.00035040366740628253,0.06504708904109589,0.0014269996136585257,-0.9651417359323805,-0.13312582202502277
151,133,LR00005,Mix,-1.0711975813625478,0.015580277719920698,3568.5591928967638,320.38859120667126,4.638488445637418,0.5821043786064038,0.22094976767951113,0.022006617103724656,0.04638488445637418,0.08356460824862566,1.6186979552752505,1.5232245798031248
151,133,LR0001,Cool,0.20554836935304338,0.0008794545866545508,3176.819930111408,18.20506328578961,5.84703196347032,0.02890595374450285,0.1680897301728786,0.0007350116043783524,0.0584703196347032,0.005166633083113612,-0.14832295638692886,0.16595201200937684
151,133,LR0001,Hot,0.30370521864736655,0.00021586315916516602,3289.265676845885,4.517393967339916,3.862728310502283,0.05149904316116168,0.11789665190685235,0.0003583009303182177,0.03862728310502283,0.001277519612582652,-1.0353894308579645,0.5719533238333504
151,133,LR0001,Mix,-1.1056933881377367,0.018819584685356116,3576.376975585201,378.86768832596556,4.6653824200913245,0.46615875841501836,0.22114890929773284,0.024532919621036254,0.04665382420091325,0.10070177458857299,1.7371236631881526,1.5487680718661787
151,133,LateDecayLR,Cool,0.3868594392437065,0.0007159961863236212,3050.6322745683774,14.529457873289275,7.425371004566211,0.04034165062984188,0.17086085516461885,0.0007741063130388119,0.07425371004566211,0.004264074676576662,-0.27021027027600864,-0.30713696719061545
151,133,LateDecayLR,Hot,0.11389303023004689,0.0002293164043172121,3318.1956797039616,4.289160733905343,3.862014840182648,0.0388321635291431,0.11958265334804637,0.0005365415981240197,0.03862014840182648,0.0013380340486798712,-1.006008259432755,0.6741652535983724
151,133,LateDecayLR,Mix,-1.1053869245733436,0.01934791546838734,3580.806638353513,417.22837638144097,5.753465427266797,1.0416537197081148,0.21940939147923771,0.02433926709703016,0.057534654272667976,0.1035309793249322,1.7547135484814342,1.5632166005478882
151,212,LR00005,Cool,0.4834899737306689,0.0007285992840712348,3059.3994862640902,14.92226153530618,6.646546803652969,0.07867321684716125,0.1741714357073144,0.0008340857527663778,0.0664654680365297,0.004371104009836253,-0.25447225459267436,-0.2736409944601898
151,212,LR00005,Hot,0.6891127961193154,0.000310574712534585,3092.6127395673143,5.534249965264714,6.507420091324201,0.09515210415023952,0.12443872635646942,0.00041298968779372817,0.06507420091324201,0.0018929184088346395,-0.7857696117506374,-0.14761106730813692
151,212,LR00005,Mix,-1.0552108199955832,0.01402579213097907,3561.353069960501,290.23460798279615,4.688391837899543,0.6049469658269546,0.2208760458039766,0.02117359362426545,0.04688391837899543,0.07530922072302905,1.55266318478474,1.4996300010309749
151,212,LR0001,Cool,0.17745863442864235,0.000766840876799858,3183.544835900253,14.451764317036094,5.8618721461187215,0.033653133525774925,0.16832096378994196,0.0006245718988103446,0.05861872146118721,0.00449561892702694,-0.2366409533009967,0.19063423135296056
151,212,LR0001,Hot,0.2977004764137216,0.00027085110468540565,3291.032912564186,5.686703796148358,3.8488869863013697,0.05474908838858365,0.11797114501180087,0.0005995039352257582,0.0384888698630137,0.0016022251251458397,-0.8916146801071807,0.5782228297639573
151,212,LR0001,Mix,-1.195567908244934,0.01597035712277816,3607.3259895663673,352.05669412499543,6.008682537417554,1.278525191827304,0.21594000221670306,0.02145036503817483,0.06008682537417554,0.08493665970092502,1.629036825041761,1.6493446017379956
151,212,LateDecayLR,Cool,0.38125137065266124,0.000975570339999624,3050.5835152256695,19.226053282557213,7.443921232876713,0.035491605404253106,0.17111429786875576,0.0008088536018389477,0.07443921232876713,0.005807488524405866,-0.07409270041543423,-0.30732352589742806
151,212,LateDecayLR,Hot,0.11068379697591546,0.00020164232370789415,3318.4675118932196,4.093191370472724,3.8641552511415527,0.03595628139956911,0.11966942557633535,0.00035370107850258014,0.038641552511415524,0.0011762791060061955,-1.0878047492058154,0.6751214269879205
151,212,LateDecayLR,Mix,-0.7918160898217923,0.0005211035425833277,3494.294413505482,10.193986355262535,5.925941780821917,0.07846043057057242,0.21449936182113563,0.0007008971564317989,0.059259417808219174,0.002849197001608793,-0.526171296566008,1.2777468315395997
198,133,LR00005,Cool,1.1170552297689533,0.0008398989141192514,2783.119566894343,16.82947233325116,9.461900684931507,0.07379235937964118,0.18179335016947967,0.0009384371530016048,0.09461900684931507,0.0052946160434889445,-0.13278884134859742,-1.378331835922032
198,133,LR00005,Hot,1.4205363722187607,0.0002527499889107418,2974.6750939557687,4.803949368347825,5.885416666666666,0.12561813287940043,0.12362355067386066,0.00043183104298936075,0.05885416666666666,0.001633012261168283,-0.879531743708725,-0.6014333300392974
198,133,LR00005,Mix,-1.0998542221078162,0.03500070677642194,3529.88368413727,676.370680358367,6.686421867072552,0.38716866778998243,0.22357445039933524,0.029835946660773282,0.06686421867072552,0.18735979753060547,2.1312769030200114,1.3960292112380663
198,133,LR0001,Cool,0.9073270301167273,0.000594608220121905,2937.509454273334,13.107652086626011,7.279109589041096,0.06919922653296752,0.178129607256676,0.0006075253290698712,0.07279109589041095,0.00368638777659742,-0.3626295167386634,-0.7481802052730445
198,133,LR0001,Hot,0.7094883281561472,0.000183715723385965,3197.601544696461,3.097197740654149,3.3349029680365296,0.05917553880550922,0.11914168172001365,0.00033138427731748283,0.033349029680365294,0.0011214971671656003,-1.118081426034819,0.24205824277620228
198,133,LR0001,Mix,-0.9588266358474895,0.016313109109896317,3562.8187244850023,349.6466490757159,5.069906282221241,0.9844523890876286,0.21594166781550528,0.022523254375151583,0.050699062822212405,0.0881705675553304,1.6527592571856384,1.5044327704511018
198,133,LateDecayLR,Cool,0.4283429415709581,0.000619096790366231,3104.5642353952194,11.302814100715246,7.123430365296803,0.09755395506312566,0.1702550401498272,0.0006777141481185447,0.07123430365296804,0.0036986098324474663,-0.3605282047276711,-0.10259110023964862
198,133,LateDecayLR,Hot,-0.9781526161215466,0.0003589418715852491,2935.0614187711158,5.3182151743179205,17.60445205479452,0.04904237526732923,0.13413723994861457,0.0002721459578983221,0.1760445205479452,0.0019374692164367585,-0.771001373786753,-0.7579112169748577
198,133,LateDecayLR,Mix,-1.5601500537488648,0.016502783936513322,3513.6347222338554,397.77191595890844,10.7867199391172,2.132575000164241,0.21369438848976055,0.022626223231862787,0.107867199391172,0.08565728504501219,1.6344002813232759,1.3421737385358163
198,212,LR00005,Cool,1.1030101572532005,0.0005013474721031744,2784.1208108627534,12.122347181480635,9.497431506849315,0.11200548790168528,0.18213628737035115,0.00049222872500454,0.09497431506849315,0.0031568781896135966,-0.46107043061232905,-1.3741336626445113
198,212,LR00005,Hot,1.4179520941540171,0.0002580590793372065,2974.492136603654,4.117697329167154,5.931649543378995,0.11431088810596765,0.1235025265846373,0.00039725880099233653,0.05931649543378995,0.0016669604138142685,-0.8664695125434297,-0.6021512303108182
198,212,LR00005,Mix,-1.2442278341709931,0.04239609903905751,3563.7586225219447,816.3197896143016,6.74037834311807,0.24140435254196776,0.2245300374046726,0.03378050020295699,0.0674037834311807,0.22473993873715123,2.2467631289304406,1.5075116612404307
198,212,LR0001,Cool,0.8973740761024757,0.0006214555974068768,2941.5303167896323,11.724642038513315,7.2588470319634695,0.08600857486026026,0.17821259640505943,0.0006968360054866918,0.0725884703196347,0.003849813876229168,-0.33509146335007245,-0.7322147399608806
198,212,LR0001,Hot,0.7085176879152019,0.0002256653994493911,3198.692014421576,4.128998628753944,3.3105022831050226,0.061040623468712904,0.11922767566821806,0.00045997089670522367,0.033105022831050226,0.001377476259388186,-0.987565046582494,0.24603808504683744
198,212,LR0001,Mix,-1.4366041882758778,0.042788543610044895,3668.474236465782,811.1031490333223,5.366771308980214,0.37717258239333423,0.21812159068480175,0.031203279038400072,0.05366771308980214,0.22391792502509703,2.244436856866007,1.8455497983339835
198,212,LateDecayLR,Cool,0.41741118523902365,0.00083614065620441,3104.5330007736525,15.790270796154676,7.173801369863014,0.09566206102350887,0.17049970843113793,0.0008311077612664716,0.07173801369863014,0.004991130844260737,-0.1702623190699335,-0.1027085316632461
198,212,LateDecayLR,Hot,-0.9904514890696945,0.00022926886336883042,2938.0445367612715,5.695358027990744,17.620005707762555,0.033416333600759754,0.13434173862198556,0.00033757840948366383,0.17620005707762554,0.0012364867603094241,-1.05611469829739,-0.7460543166037273
198,212,LateDecayLR,Mix,-1.526762184802236,0.016798945082526523,3507.248269586921,402.7880594080775,10.757415170839238,2.1439551315542023,0.21323223416078485,0.022698558701556633,0.10757415170839238,0.08738698699192092,1.6470921261084381,1.3209383217660737
